time_s,raw_roll_deg,raw_pitch_deg,filtered_roll_deg,filtered_pitch_deg,x_motor_command_mm,y_motor_command_mm,x_position_mm,y_position_mm,residual_roll_deg,residual_pitch_deg,stabilization_error_deg,stable
2.08000,7.84280,1.89750,7.61335,2.27423,-31.68930,-7.06771,-30.02869,-10.26541,0.10618,-0.29212,0.31082,true
2.09000,7.73061,2.17760,7.63823,2.25373,-31.05051,-8.60486,-30.11384,-10.12703,0.10977,-0.27803,0.29892,true
2.10000,7.89037,1.99498,7.69173,2.19883,-31.83687,-7.69731,-30.25742,-9.92455,0.12737,-0.28231,0.30971,true
2.11000,7.57130,1.95364,7.66618,2.14680,-30.15367,-7.54676,-30.24878,-9.72640,0.10398,-0.28480,0.30319,true
2.12000,7.70535,1.50271,7.67449,2.01014,-30.86419,-5.30735,-30.30006,-9.35815,0.09947,-0.32939,0.34409,true
2.13000,7.63134,1.83417,7.66533,1.97281,-30.47823,-7.14448,-30.31491,-9.17368,0.08661,-0.32061,0.33210,true
2.14000,7.89138,1.29515,7.71330,1.82902,-31.81241,-4.44045,-30.43970,-8.77924,0.10337,-0.36579,0.38011,true
2.15000,7.86536,1.82436,7.74556,1.82803,-31.62753,-7.29235,-30.53869,-8.65533,0.11089,-0.33580,0.35363,true
2.16000,7.70094,1.71927,7.73609,1.80496,-30.75503,-6.75829,-30.55671,-8.49725,0.09691,-0.31935,0.33374,true
2.17000,7.95018,1.50131,7.78152,1.74053,-32.00000,-5.67359,-30.67699,-8.26194,0.11227,-0.32495,0.34380,true
2.18000,8.00792,1.58351,7.82955,1.70721,-32.00000,-6.16254,-30.78724,-8.08699,0.13274,-0.31453,0.34140,true
2.19000,7.57529,1.92349,7.77561,1.75310,-30.02345,-7.93018,-30.72359,-8.07392,0.09471,-0.26538,0.28177,true
2.20000,7.62760,1.74352,7.74420,1.75107,-30.34875,-6.96361,-30.69235,-7.98140,0.07111,-0.24428,0.25442,true
2.21000,7.76986,1.33885,7.74965,1.66361,-31.10746,-4.90517,-30.72695,-7.72504,0.06791,-0.26765,0.27614,true
2.22000,8.18646,1.39635,7.84233,1.60690,-32.00000,-5.29350,-30.83303,-7.52242,0.13407,-0.27370,0.30477,true
2.23000,7.59692,1.44294,7.79026,1.57211,-30.11964,-5.59268,-30.77358,-7.36160,0.09686,-0.26829,0.28524,true
2.24000,8.16998,1.28015,7.87083,1.51017,-32.00000,-4.80171,-30.87579,-7.14828,0.15188,-0.27690,0.31582,true
2.25000,8.00489,1.14166,7.89927,1.43198,-32.00000,-4.16415,-30.96947,-6.89960,0.15690,-0.29292,0.33230,true
2.26000,7.82428,1.12957,7.88336,1.36781,-31.21521,-4.18799,-30.98995,-6.67363,0.13587,-0.30059,0.32988,true
2.27000,8.05173,1.52195,7.91908,1.40052,-32.00000,-6.25615,-31.07412,-6.63884,0.15055,-0.25919,0.29975,true
2.28000,8.04350,1.18565,7.94548,1.35493,-32.00000,-4.50792,-31.15128,-6.46127,0.15766,-0.26039,0.30440,true
2.29000,7.93463,1.03708,7.94318,1.28749,-31.72667,-3.80116,-31.19923,-6.23959,0.14337,-0.27241,0.30784,true
2.30000,7.83427,0.84343,7.92007,1.19327,-31.21813,-2.88871,-31.20080,-5.96035,0.11987,-0.29682,0.32011,true
2.31000,7.84491,1.11827,7.90412,1.17736,-31.29755,-4.39116,-31.20886,-5.82959,0.10191,-0.28004,0.29801,true
2.32000,8.24335,1.00793,7.97610,1.14141,-32.00000,-3.84667,-31.27479,-5.66434,0.15740,-0.27468,0.31658,true
2.33000,8.02821,0.90245,7.98716,1.09071,-32.00000,-3.34881,-31.33523,-5.47138,0.15335,-0.27714,0.31674,true
2.34000,8.25027,0.67599,8.04298,1.00271,-32.00000,-2.25100,-31.39062,-5.20302,0.19533,-0.29804,0.35634,true
2.35000,7.86711,0.37599,8.00567,0.86974,-31.27635,-0.81944,-31.38110,-4.83772,0.16039,-0.33969,0.37565,true
2.36000,7.72277,0.92265,7.94564,0.88097,-30.58210,-3.74839,-31.31452,-4.74694,0.11701,-0.30577,0.32740,true
2.37000,8.12164,0.61778,7.98299,0.82512,-32.00000,-2.18366,-31.37164,-4.53333,0.14008,-0.30821,0.33855,true
2.38000,7.85545,0.64668,7.95593,0.78726,-31.28250,-2.39182,-31.36421,-4.35488,0.11487,-0.30146,0.32260,true
2.39000,8.17143,0.56415,8.00165,0.73992,-32.00000,-2.01291,-31.41719,-4.15971,0.14735,-0.30000,0.33424,true
2.40000,8.03144,0.88184,8.00797,0.77003,-32.00000,-3.68236,-31.46576,-4.11993,0.14153,-0.25995,0.29598,true
2.41000,8.16767,0.70831,8.04186,0.75694,-32.00000,-2.76582,-31.51028,-4.00709,0.16428,-0.24483,0.29484,true
2.42000,8.32432,0.66939,8.10179,0.73836,-32.00000,-2.58194,-31.55109,-3.88833,0.21401,-0.23372,0.31690,true
2.43000,8.15129,0.29317,8.11229,0.64390,-32.00000,-0.68643,-31.58850,-3.62150,0.21517,-0.26147,0.33862,true
2.44000,7.61735,0.23474,8.00728,0.55709,-29.92882,-0.49206,-31.45019,-3.36072,0.14473,-0.28309,0.31794,true
2.45000,7.86534,0.27125,7.97716,0.49644,-31.30633,-0.77280,-31.43821,-3.14506,0.11761,-0.28982,0.31278,true
2.46000,7.98117,-0.07523,7.97801,0.37515,-31.92906,0.92531,-31.47911,-2.80586,0.10823,-0.32632,0.34380,true
2.47000,8.21358,0.16576,8.02799,0.33072,-32.00000,-0.43434,-31.52252,-2.60823,0.14736,-0.32134,0.35352,true
2.48000,7.86045,-0.04461,7.99244,0.25108,-31.25881,0.58838,-31.50054,-2.34185,0.11731,-0.33438,0.35436,true
2.49000,8.03753,0.09283,8.00201,0.21751,-32.00000,-0.19847,-31.54216,-2.16323,0.11647,-0.32330,0.34364,true
2.50000,7.83496,0.11014,7.96657,0.19473,-31.15738,-0.32329,-31.51010,-2.00991,0.08904,-0.30775,0.32037,true
2.51000,8.15938,-0.05467,8.00748,0.14181,-32.00000,0.49107,-31.55092,-1.80149,0.11975,-0.30856,0.33098,true
2.52000,7.82558,-0.16626,7.96888,0.07644,-31.10365,1.00152,-31.51365,-1.56791,0.09047,-0.31553,0.32825,true
2.53000,8.17944,0.09408,8.01356,0.08019,-32.00000,-0.39558,-31.55418,-1.47021,0.12501,-0.28737,0.31338,true
2.54000,8.12141,-0.16011,8.03644,0.02920,-32.00000,0.90290,-31.59133,-1.27245,0.13861,-0.28891,0.32044,true
2.55000,8.12499,-0.23522,8.05523,-0.02690,-32.00000,1.22969,-31.62539,-1.06394,0.14888,-0.29289,0.32856,true
2.56000,7.85108,-0.46721,8.01191,-0.12032,-31.18134,2.34975,-31.58838,-0.77947,0.11482,-0.31519,0.33545,true
2.57000,7.75535,-0.55726,7.95748,-0.21303,-30.74118,2.70627,-31.51778,-0.48899,0.07803,-0.33528,0.34424,true
2.58000,7.79616,-0.53388,7.92325,-0.28111,-31.00845,2.48596,-31.47534,-0.24108,0.05442,-0.34138,0.34569,true
2.59000,7.73306,-0.26774,7.88290,-0.27827,-30.72451,1.05636,-31.41277,-0.13296,0.02970,-0.31151,0.31292,true
2.60000,8.06930,-0.44108,7.92245,-0.31282,-32.00000,1.94214,-31.46171,0.03997,0.05702,-0.30282,0.30815,true
2.61000,8.23922,-0.71147,7.98966,-0.39740,-32.00000,3.28130,-31.50656,0.31008,0.11302,-0.31988,0.33926,true
2.62000,8.15734,-0.80075,8.02524,-0.48298,-32.00000,3.64355,-31.54768,0.58787,0.13832,-0.33601,0.36337,true
2.63000,8.25185,-0.54263,8.07332,-0.49564,-32.00000,2.23567,-31.58538,0.72518,0.17697,-0.31434,0.36074,true
2.64000,8.01196,-0.63080,8.06030,-0.52432,-31.98082,2.67083,-31.61833,0.88732,0.15572,-0.30249,0.34021,true
2.65000,7.77219,-0.44232,7.99917,-0.50692,-30.77408,1.67972,-31.54798,0.95335,0.11218,-0.26858,0.29106,true
2.66000,7.80615,-0.78350,7.95822,-0.56560,-31.01378,3.43609,-31.50346,1.16025,0.08235,-0.27554,0.28758,true
2.67000,7.94195,-0.75991,7.95476,-0.60683,-31.75003,3.25187,-31.52401,1.33455,0.07376,-0.27319,0.28297,true
2.68000,7.90830,-0.80533,7.94491,-0.64895,-31.58245,3.43813,-31.52888,1.50985,0.06269,-0.27148,0.27863,true
2.69000,8.15598,-0.87171,7.98969,-0.69621,-32.00000,3.73015,-31.56814,1.69487,0.09766,-0.27249,0.28946,true
2.70000,7.97415,-0.65607,7.98639,-0.68769,-31.87963,2.58044,-31.59410,1.76867,0.08787,-0.24553,0.26078,true
2.71000,7.79986,-1.59266,7.94682,-0.87971,-30.99571,7.35906,-31.54423,2.23454,0.06076,-0.32107,0.32677,true
2.72000,8.04912,-1.16065,7.96852,-0.93932,-32.00000,4.94945,-31.58221,2.46078,0.07297,-0.32412,0.33223,true
2.73000,7.41574,-0.67199,7.85124,-0.88260,-29.05920,2.39598,-31.37196,2.45538,0.00825,-0.26875,0.26888,true
2.74000,7.92810,-1.13384,7.86754,-0.93590,-31.79635,4.80977,-31.40733,2.65158,0.01571,-0.27301,0.27346,true
2.75000,7.91131,-1.43855,7.87683,-1.04255,-31.69304,6.30320,-31.43114,2.95588,0.01905,-0.30358,0.30418,true
2.76000,7.65642,-1.49765,7.83006,-1.13911,-30.38494,6.48766,-31.34395,3.25020,-0.00592,-0.32656,0.32662,true
2.77000,7.81455,-0.96036,7.82677,-1.10119,-31.24125,3.64620,-31.33539,3.28320,-0.00708,-0.28039,0.28048,true
2.78000,7.80747,-1.75662,7.82268,-1.24025,-31.20880,7.74236,-31.32484,3.65479,-0.00853,-0.32656,0.32667,true
2.79000,7.87959,-1.57725,7.83475,-1.31176,-31.58052,6.67707,-31.34615,3.90665,-0.00179,-0.33509,0.33510,true
2.80000,7.74231,-1.44844,7.81514,-1.34076,-30.86827,5.94305,-31.30633,4.07635,-0.01144,-0.32167,0.32187,true
2.81000,7.75518,-1.64814,7.80242,-1.40598,-30.95523,6.92829,-31.27707,4.31401,-0.01685,-0.32747,0.32791,true
2.82000,7.96286,-1.88101,7.83646,-1.50677,-32.00000,8.04288,-31.33731,4.62475,0.00213,-0.35058,0.35059,true
2.83000,7.91392,-1.74816,7.85289,-1.55798,-31.74028,7.25629,-31.37090,4.84405,0.01017,-0.34697,0.34712,true
2.84000,8.20548,-1.85101,7.92770,-1.62016,-32.00000,7.72409,-31.42332,5.08405,0.07187,-0.34915,0.35647,true
2.85000,7.73852,-1.59404,7.88756,-1.61462,-30.74745,6.34763,-31.36700,5.18935,0.04581,-0.31728,0.32057,true
2.86000,7.56510,-1.92840,7.81915,-1.68119,-29.90820,8.05632,-31.24543,5.42826,0.00779,-0.32413,0.32422,true
2.87000,7.75941,-1.64403,7.80647,-1.67331,-30.97240,6.53553,-31.22268,5.52053,0.00080,-0.29317,0.29318,true
2.88000,7.81899,-1.85934,7.80913,-1.71278,-31.28963,7.64055,-31.22826,5.69720,0.00206,-0.28848,0.28849,true
2.89000,8.06044,-1.91356,7.86245,-1.75538,-32.00000,7.87354,-31.29257,5.87856,0.03931,-0.28574,0.28843,true
2.90000,7.74410,-1.81451,7.83734,-1.76793,-30.84714,7.32262,-31.25545,5.99890,0.02348,-0.26820,0.26923,true
2.91000,7.65354,-1.98841,7.79834,-1.81471,-30.41341,8.19446,-31.18528,6.18186,0.00202,-0.26924,0.26925,true
2.92000,7.52348,-2.13757,7.74002,-1.88321,-29.79371,8.90292,-31.06932,6.40862,-0.02731,-0.28106,0.28238,true
2.93000,7.60905,-2.24134,7.71223,-1.95920,-30.29315,9.35651,-31.00464,6.65428,-0.03893,-0.29563,0.29818,true
2.94000,7.48419,-2.13633,7.66385,-1.99678,-29.68769,8.73879,-30.89489,6.82799,-0.05987,-0.28978,0.29591,true
2.95000,7.76983,-2.08656,7.68633,-2.01583,-31.19508,8.44430,-30.91991,6.96268,-0.04364,-0.27516,0.27860,true
2.96000,7.51943,-1.92499,7.65092,-1.99656,-29.89542,7.60074,-30.83453,7.01585,-0.05771,-0.24259,0.24936,true
2.97000,7.65294,-2.26257,7.65135,-2.05300,-30.61396,9.34083,-30.81615,7.20960,-0.05269,-0.25060,0.25608,true
2.98000,7.79137,-2.24863,7.68106,-2.09451,-31.31841,9.20819,-30.85801,7.37615,-0.03344,-0.25047,0.25269,true
2.99000,7.75714,-2.49641,7.69720,-2.17978,-31.11166,10.42461,-30.87914,7.63019,-0.02258,-0.27223,0.27317,true
3.00000,7.50920,-2.21470,7.65731,-2.18719,-29.83146,8.89694,-30.79184,7.73575,-0.04065,-0.25325,0.25649,true
3.01000,7.52123,-2.36993,7.62844,-2.22596,-29.93629,9.67931,-30.72054,7.89771,-0.05170,-0.25153,0.25679,true
3.02000,7.59575,-2.44166,7.62150,-2.27173,-30.34730,10.00223,-30.68944,8.07309,-0.05086,-0.25346,0.25851,true
3.03000,7.45003,-2.95528,7.58512,-2.41676,-29.61283,12.56771,-30.59972,8.44764,-0.06481,-0.30485,0.31166,true
3.04000,7.48187,-2.64813,7.56321,-2.46585,-29.81471,10.84522,-30.53430,8.64744,-0.07036,-0.30399,0.31203,true
3.05000,7.42473,-2.70444,7.53383,-2.51647,-29.54767,11.07835,-30.45208,8.85002,-0.07919,-0.30397,0.31412,true
3.06000,7.61580,-2.71907,7.55122,-2.55946,-30.55273,11.09756,-30.46047,9.03731,-0.06390,-0.30013,0.30686,true
3.07000,7.67006,-2.76387,7.57644,-2.60283,-30.81004,11.27874,-30.48960,9.22410,-0.04596,-0.29681,0.30035,true
3.08000,7.91094,-3.04538,7.64741,-2.69673,-32.00000,12.66488,-30.61547,9.51083,-0.00646,-0.31902,0.31909,true
3.09000,7.66809,-2.77098,7.65180,-2.71248,-30.69495,11.16502,-30.62209,9.64868,-0.00372,-0.30031,0.30034,true
3.10000,7.90683,-2.79850,7.70591,-2.73073,-31.90587,11.28795,-30.72907,9.78528,0.02364,-0.28441,0.28539,true
3.11000,7.36072,-3.35312,7.63267,-2.86279,-29.06586,14.09226,-30.59047,10.14420,-0.01495,-0.32674,0.32708,true
3.12000,7.49258,-3.00328,7.60295,-2.89260,-29.81731,12.16657,-30.52604,10.31273,-0.02857,-0.31442,0.31571,true
3.13000,7.42713,-3.14885,7.56564,-2.94697,-29.51649,12.87528,-30.44191,10.52627,-0.04484,-0.31540,0.31857,true
3.14000,7.62857,-3.42790,7.57899,-3.04901,-30.58301,14.23688,-30.45367,10.83549,-0.03442,-0.34014,0.34187,true
3.15000,7.08991,-2.99320,7.47522,-3.03717,-27.82545,11.91184,-30.23465,10.92519,-0.08344,-0.30587,0.31705,true
3.16000,7.17082,-2.93040,7.41064,-3.01452,-28.35081,11.60499,-30.07767,10.98184,-0.10878,-0.26906,0.29021,true
3.17000,7.52713,-3.15660,7.43535,-3.04466,-30.23576,12.78159,-30.09084,11.13182,-0.08736,-0.26171,0.27590,true
3.18000,7.28357,-3.07840,7.40315,-3.05182,-28.96850,12.35045,-29.99731,11.23337,-0.09618,-0.24348,0.26179,true
3.19000,7.02366,-3.45945,7.32263,-3.13831,-27.68016,14.28302,-29.80422,11.48751,-0.12842,-0.26643,0.29577,true
3.20000,7.19697,-3.48659,7.29597,-3.21221,-28.65063,14.32676,-29.70808,11.72411,-0.13105,-0.28118,0.31022,true
3.21000,7.42889,-3.29806,7.32417,-3.23042,-29.86074,13.28601,-29.72080,11.85427,-0.10603,-0.26685,0.28715,true
3.22000,7.53025,-3.47995,7.36790,-3.28337,-30.34608,14.19234,-29.77291,12.04911,-0.07533,-0.27109,0.28136,true
3.23000,7.21050,-3.52153,7.33450,-3.33390,-28.67009,14.34625,-29.68101,12.24054,-0.08575,-0.27376,0.28688,true
3.24000,7.19010,-3.41832,7.30386,-3.35181,-28.60268,13.76549,-29.59115,12.36762,-0.09393,-0.25991,0.27636,true
3.25000,7.16165,-3.76428,7.27369,-3.43933,-28.49127,15.50763,-29.49949,12.62928,-0.10119,-0.28201,0.29961,true
3.26000,7.17717,-3.55287,7.25321,-3.46342,-28.60326,14.33549,-29.42481,12.77147,-0.10299,-0.27055,0.28949,true
3.27000,7.34909,-3.80890,7.27355,-3.53672,-29.50108,15.61294,-29.43116,13.00826,-0.08424,-0.28466,0.29686,true
3.28000,6.79461,-3.62857,7.17193,-3.55621,-26.65533,14.61460,-29.19984,13.14212,-0.12803,-0.27068,0.29943,true
3.29000,7.09100,-3.76060,7.15476,-3.59958,-28.27560,15.26564,-29.12282,13.31908,-0.12595,-0.26981,0.29775,true
3.30000,7.28909,-3.78145,7.18326,-3.63817,-29.30308,15.32445,-29.13784,13.48619,-0.10120,-0.26662,0.28518,true
3.31000,6.85671,-3.73439,7.11398,-3.65858,-27.07017,15.04266,-28.96554,13.61590,-0.12741,-0.25461,0.28471,true
3.32000,6.94893,-3.99202,7.07896,-3.72933,-27.61545,16.33227,-28.85303,13.84226,-0.13430,-0.26876,0.30045,true
3.33000,7.01626,-3.86836,7.06565,-3.75883,-27.99656,15.62529,-28.78166,13.99085,-0.12976,-0.26112,0.29158,true
3.34000,6.82782,-3.81887,7.01519,-3.77157,-27.05151,15.34106,-28.63748,14.10337,-0.14418,-0.24573,0.28490,true
3.35000,6.93827,-4.28508,6.99887,-3.88052,-27.66906,17.70119,-28.55678,14.40318,-0.14032,-0.27973,0.31295,true
3.36000,6.88415,-4.17113,6.97453,-3.94218,-27.41130,17.00193,-28.46132,14.61975,-0.14080,-0.28725,0.31990,true
3.37000,6.84120,-4.12897,6.94624,-3.98181,-27.21917,16.71989,-28.35781,14.79476,-0.14321,-0.28312,0.31728,true
3.38000,6.74509,-4.09999,6.90356,-4.00689,-26.76066,16.52903,-28.22471,14.93928,-0.15262,-0.27207,0.31195,true
3.39000,6.71498,-4.29416,6.86355,-4.06784,-26.65395,17.49040,-28.09382,15.15187,-0.15991,-0.27987,0.32233,true
3.40000,6.38855,-4.43169,6.76277,-4.14504,-25.03540,18.12416,-27.83895,15.39957,-0.19697,-0.29515,0.35484,true
3.41000,6.86885,-4.17392,6.78527,-4.15117,-27.59127,16.72722,-27.81831,15.51020,-0.16930,-0.27362,0.32176,true
3.42000,6.82420,-4.27185,6.79353,-4.17677,-27.33932,17.21921,-27.77839,15.65262,-0.15106,-0.26362,0.30383,true
3.43000,6.30818,-4.35617,6.69055,-4.21484,-24.70261,17.62062,-27.52208,15.81662,-0.18997,-0.26068,0.32256,true
3.44000,6.54126,-4.43582,6.65888,-4.26172,-26.00198,17.98464,-27.39540,15.99729,-0.18997,-0.26240,0.32395,true
3.45000,6.98898,-4.28743,6.72892,-4.26718,-28.31646,17.17780,-27.47216,16.09566,-0.13912,-0.24326,0.28024,true
3.46000,6.41253,-4.65070,6.66179,-4.34855,-25.30456,19.02169,-27.29152,16.33950,-0.16109,-0.26368,0.30899,true
3.47000,6.48315,-4.63268,6.62388,-4.40884,-25.73749,18.84105,-27.16202,16.54796,-0.16662,-0.27185,0.31885,true
3.48000,6.64141,-4.50726,6.62760,-4.42972,-26.58478,18.13654,-27.11392,16.68034,-0.15088,-0.25963,0.30029,true
3.49000,6.33028,-4.58132,6.56452,-4.46189,-24.99638,18.49086,-26.93746,16.83122,-0.16985,-0.25408,0.30562,true
3.50000,6.33121,-4.72305,6.51502,-4.51730,-25.07002,19.17745,-26.78184,17.02674,-0.18044,-0.26061,0.31698,true
3.51000,5.98635,-4.92940,6.40285,-4.60474,-23.36798,20.16770,-26.49735,17.28849,-0.22149,-0.28262,0.35907,true
3.52000,6.32475,-4.70946,6.38628,-4.62696,-25.21370,18.95222,-26.39038,17.42713,-0.21132,-0.27017,0.34300,true
3.53000,6.44281,-4.79942,6.39827,-4.66355,-25.83299,19.38605,-26.34393,17.59037,-0.18771,-0.26596,0.32553,true
3.54000,6.37916,-5.01197,6.39422,-4.73748,-25.49577,20.42843,-26.27325,17.82688,-0.17410,-0.28076,0.33035,true
3.55000,6.55012,-5.19055,6.42730,-4.83361,-26.37076,21.25706,-26.28137,18.11273,-0.14305,-0.30543,0.33726,true
3.56000,6.00481,-5.05233,6.33765,-4.88001,-23.55779,20.44821,-26.05441,18.30735,-0.17595,-0.30318,0.35053,true
3.57000,6.52537,-4.69017,6.37748,-4.83973,-26.30651,18.55333,-26.07542,18.32785,-0.14137,-0.25777,0.29399,true
3.58000,6.40512,-5.14869,6.38335,-4.90529,-25.65067,20.93221,-26.04002,18.54488,-0.12666,-0.26907,0.29739,true
3.59000,5.80992,-5.14807,6.26168,-4.95680,-22.61337,20.85745,-25.75447,18.73759,-0.17694,-0.27240,0.32482,true
3.60000,6.13309,-5.17530,6.23440,-5.00316,-24.39191,20.93985,-25.64092,18.92111,-0.17583,-0.27288,0.32463,true
3.61000,6.28409,-5.27087,6.24494,-5.05996,-25.19064,21.37588,-25.60340,19.12568,-0.15591,-0.27854,0.31921,true
3.62000,6.11928,-4.74455,6.21828,-4.99304,-24.33987,18.63370,-25.49810,19.08468,-0.15625,-0.22187,0.27137,true
3.63000,5.96107,-5.21334,6.16370,-5.03978,-23.56335,21.09398,-25.33687,19.25212,-0.17051,-0.22675,0.28371,true
3.64000,6.19994,-5.27750,6.17139,-5.09022,-24.83934,21.36964,-25.29541,19.42858,-0.15246,-0.23307,0.27851,true
3.65000,5.94053,-5.31016,6.12241,-5.13689,-23.50997,21.48086,-25.14663,19.59960,-0.16425,-0.23698,0.28834,true
3.66000,5.92117,-5.33682,6.07971,-5.17931,-23.46488,21.56565,-25.00648,19.76344,-0.17191,-0.23845,0.29395,true
3.67000,5.89270,-5.07271,6.04003,-5.15669,-23.36654,20.17441,-24.86982,19.79769,-0.17742,-0.20727,0.27283,true
3.68000,5.71519,-5.50336,5.97111,-5.23024,-22.50596,22.39208,-24.67283,20.01389,-0.19710,-0.22677,0.30046,true
3.69000,5.84571,-5.69576,5.94450,-5.32902,-23.24588,23.29148,-24.55392,20.28702,-0.19398,-0.25726,0.32220,true
3.70000,5.50986,-5.73239,5.85228,-5.41460,-21.56472,23.37013,-24.30482,20.54395,-0.22392,-0.27862,0.35745,true
3.71000,5.81662,-5.17053,5.84471,-5.36282,-23.22753,20.41554,-24.21504,20.53325,-0.20905,-0.22950,0.31044,true
3.72000,5.56950,-5.56298,5.78632,-5.40529,-21.97741,22.47054,-24.02857,20.69469,-0.22082,-0.23161,0.32001,true
3.73000,5.46534,-5.61676,5.71822,-5.45016,-21.51078,22.69802,-23.81876,20.86163,-0.23647,-0.23475,0.33321,true
3.74000,5.88744,-5.64492,5.75412,-5.49148,-23.73459,22.79241,-23.81174,21.02253,-0.19881,-0.23585,0.30847,true
3.75000,5.74910,-5.78233,5.75306,-5.55319,-22.99092,23.44699,-23.74334,21.22457,-0.18278,-0.24705,0.30731,true
3.76000,5.72721,-5.95435,5.74757,-5.63831,-22.88061,24.25555,-23.67145,21.47715,-0.17029,-0.26902,0.31839,true
3.77000,5.42017,-5.65957,5.67811,-5.64282,-21.32309,22.66150,-23.47575,21.57585,-0.19083,-0.24886,0.31360,true
3.78000,5.56309,-5.93717,5.65370,-5.70527,-22.12674,24.07018,-23.36333,21.78371,-0.18713,-0.25935,0.31981,true
3.79000,5.44630,-5.78711,5.60970,-5.72264,-21.55867,23.23782,-23.21294,21.90488,-0.19354,-0.24642,0.31333,true
3.80000,5.44911,-5.73110,5.57562,-5.72443,-21.62104,22.93364,-23.08029,21.99061,-0.19445,-0.22678,0.29873,true
3.81000,5.46303,-5.99736,5.55173,-5.78234,-21.72914,24.28754,-22.96769,22.18202,-0.19019,-0.23684,0.30375,true
3.82000,5.39897,-5.62555,5.51932,-5.74907,-21.42903,22.33095,-22.83947,22.19443,-0.19055,-0.20047,0.27658,true
3.83000,5.35134,-6.22676,5.48368,-5.85043,-21.22189,25.42878,-22.70467,22.46396,-0.19249,-0.23444,0.30333,true
3.84000,5.46071,-5.79494,5.47881,-5.83865,-21.81775,23.11916,-22.63076,22.51856,-0.17888,-0.20901,0.27511,true
3.85000,4.97859,-5.78044,5.37267,-5.82630,-19.36802,23.05818,-22.35887,22.56353,-0.21704,-0.18542,0.28546,true
3.86000,5.48116,-5.95306,5.39569,-5.85320,-22.04313,23.95069,-22.33255,22.67913,-0.18745,-0.18342,0.26226,true
3.87000,5.48285,-6.42309,5.41418,-5.97411,-22.02660,26.31481,-22.30706,22.98210,-0.16258,-0.22859,0.28051,true
3.88000,5.15037,-6.56623,5.35821,-6.09975,-20.31334,26.91164,-22.14091,23.30956,-0.17702,-0.27236,0.32483,true
3.89000,5.08058,-5.96279,5.29930,-6.07069,-20.01909,23.70157,-21.96410,23.34223,-0.19172,-0.23513,0.30339,true
3.90000,5.21032,-6.20527,5.28042,-6.09924,-20.74409,24.96807,-21.86243,23.47772,-0.18518,-0.22981,0.29514,true
3.91000,4.86123,-6.35244,5.19148,-6.15297,-18.98707,25.68631,-21.62282,23.66177,-0.21422,-0.23752,0.31986,true
3.92000,5.11703,-6.36192,5.17568,-6.19730,-20.38680,25.67590,-21.51981,23.82961,-0.20427,-0.23990,0.31508,true
3.93000,4.90233,-6.05984,5.11768,-6.16813,-19.31076,24.08922,-21.33573,23.85124,-0.21625,-0.20532,0.29820,true
3.94000,5.13943,-6.20320,5.12230,-6.17557,-20.58147,24.85110,-21.27287,23.93457,-0.19592,-0.19193,0.27427,true
3.95000,4.70140,-6.15455,5.03299,-6.17111,-18.34589,24.59524,-21.02896,23.98962,-0.22424,-0.17371,0.28366,true
3.96000,4.72511,-6.02009,4.96767,-6.13907,-18.56416,23.91541,-20.82356,23.98344,-0.23822,-0.14321,0.27795,true
3.97000,5.00317,-6.44785,4.97520,-6.20459,-20.05146,26.12865,-20.75922,24.16221,-0.21460,-0.16403,0.27011,true
3.98000,5.20162,-6.39821,5.02324,-6.24567,-21.05378,25.80432,-20.78376,24.29905,-0.17270,-0.17091,0.24297,true
3.99000,5.04490,-6.54226,5.02784,-6.30860,-20.20326,26.49298,-20.73539,24.48188,-0.15601,-0.18813,0.24440,true
4.00000,4.72416,-6.47268,4.96340,-6.34341,-18.56496,26.06993,-20.55452,24.61421,-0.17523,-0.18986,0.25836,true
4.01000,4.56755,-6.54116,4.87941,-6.38537,-17.83784,26.38062,-20.32813,24.76141,-0.20262,-0.19502,0.28122,true
4.02000,4.94396,-6.61934,4.89311,-6.43501,-19.84634,26.73291,-20.28798,24.92571,-0.17889,-0.20359,0.27101,true
4.03000,4.39526,-6.33867,4.78748,-6.41457,-17.03728,25.24945,-20.01709,24.95268,-0.21679,-0.17640,0.27949,true
4.04000,4.63183,-6.65896,4.75445,-6.46642,-18.35732,26.90277,-19.87877,25.11519,-0.21524,-0.18763,0.28554,true
4.05000,4.79039,-6.51316,4.76208,-6.47634,-19.20081,26.10369,-19.82228,25.19757,-0.19349,-0.17695,0.26220,true
4.06000,4.53955,-6.65974,4.71486,-6.51525,-17.91515,26.83927,-19.66335,25.33438,-0.20097,-0.18166,0.27091,true
4.07000,4.20314,-6.43873,4.60629,-6.49902,-16.25365,25.67134,-19.37921,25.36246,-0.23851,-0.15840,0.28632,true
4.08000,4.31457,-6.98641,4.54439,-6.60243,-16.93966,28.47798,-19.17591,25.62208,-0.24959,-0.19691,0.31791,true
4.09000,4.36533,-6.56113,4.50640,-6.59367,-17.26575,26.19941,-19.01673,25.67019,-0.24778,-0.17612,0.30400,true
