time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,camera_detected,human_detected,laser_enabled
1.30000,119.99419,29.97418,160.00133,119.28718,0.00133,-0.71282,0.00023,-0.12459,0.01172,0.00469,120.00568,30.10361,119.99396,30.09892,0.00000,0.00000,0.01262,true,true,false,true
1.31000,119.84349,30.12764,159.12453,120.16410,-0.87547,0.16410,-0.15031,0.02869,-0.02266,0.00978,119.97130,30.10870,119.99396,30.09892,0.00000,0.00000,0.02468,true,true,false,true
1.32000,120.00041,30.14202,160.03752,120.24627,0.03752,0.24627,0.00645,0.04308,-0.01649,0.01685,119.97748,30.11577,119.99396,30.09892,0.00000,0.00000,0.02357,true,true,false,true
1.33000,120.06417,30.18529,160.40849,120.49353,0.40849,0.49353,0.07015,0.08630,0.00190,0.03158,119.99586,30.13050,119.99396,30.09892,0.00000,0.00000,0.03164,true,true,false,true
1.34000,120.07857,30.06766,160.49227,119.82135,0.49227,-0.17865,0.08456,-0.03124,0.01944,0.01825,120.01340,30.11717,119.99396,30.09892,0.00000,0.00000,0.02666,true,true,false,true
1.35000,119.88340,30.07339,159.35674,119.85410,-0.64326,-0.14590,-0.11047,-0.02551,-0.00813,0.00897,119.98583,30.10789,119.99396,30.09892,0.00000,0.00000,0.01210,true,true,false,true
1.36000,120.00769,29.95763,160.07988,119.19261,0.07988,-0.80739,0.01371,-0.14110,-0.00349,-0.02288,119.99047,30.07605,119.99396,30.09892,0.00000,0.00000,0.02314,true,true,false,true
1.37000,120.00757,30.16599,160.07918,120.38324,0.07918,0.38324,0.01360,0.06702,0.00013,-0.00380,119.99409,30.09512,119.99396,30.09892,0.00000,0.00000,0.00380,true,true,false,true
1.38000,119.85494,30.10007,159.19115,120.00655,-0.80885,0.00655,-0.13888,0.00115,-0.02936,-0.00275,119.96460,30.09617,119.99396,30.09892,0.00000,0.00000,0.02949,true,true,false,true
1.39000,119.99401,30.11365,160.00029,120.08415,0.00029,0.08415,0.00005,0.01472,-0.02312,0.00096,119.97084,30.09988,119.99396,30.09892,0.00000,0.00000,0.02314,true,true,false,true
1.40000,120.11907,29.94663,160.72791,119.12975,0.72791,-0.87025,0.12493,-0.15207,0.00829,-0.03151,120.00225,30.06741,119.99396,30.09892,0.00000,0.00000,0.03258,true,true,false,true
1.41000,120.00292,30.12661,160.05213,120.15821,0.05213,0.15821,0.00896,0.02768,0.00843,-0.01895,120.00239,30.07997,119.99396,30.09892,0.00000,0.00000,0.02074,true,true,false,true
1.42000,119.99445,30.03250,160.00285,119.62044,0.00285,-0.37956,0.00049,-0.06638,0.00675,-0.02902,120.00071,30.06991,119.99396,30.09892,0.00000,0.00000,0.02979,true,true,false,true
1.43000,119.99516,30.14505,160.00698,120.26358,0.00698,0.26358,0.00120,0.04611,0.00557,-0.01308,119.99953,30.08585,119.99396,30.09892,0.00000,0.00000,0.01421,true,true,false,true
1.44000,120.04260,30.15010,160.28299,120.29244,0.28299,0.29244,0.04862,0.05115,0.01470,0.00055,120.00866,30.09947,119.99396,30.09892,0.00000,0.00000,0.01471,true,true,false,true
1.45000,120.05094,30.21662,160.33151,120.67255,0.33151,0.67255,0.05692,0.11757,0.02366,0.02538,120.01762,30.12430,119.99396,30.09892,0.00000,0.00000,0.03470,true,true,false,true
1.46000,119.96098,30.05067,159.80811,119.72427,-0.19189,-0.27573,-0.03297,-0.04823,0.01164,0.00976,120.00561,30.10868,119.99396,30.09892,0.00000,0.00000,0.01519,true,true,false,true
1.47000,119.94548,30.08944,159.71793,119.94581,-0.28207,-0.05419,-0.04846,-0.00948,-0.00111,0.00568,119.99285,30.10460,119.99396,30.09892,0.00000,0.00000,0.00579,true,true,false,true
1.48000,119.89861,30.02724,159.44523,119.59038,-0.55477,-0.40962,-0.09528,-0.07163,-0.02109,-0.01073,119.97287,30.08820,119.99396,30.09892,0.00000,0.00000,0.02366,true,true,false,true
1.49000,120.06577,30.14244,160.41780,120.24867,0.41780,0.24867,0.07177,0.04349,-0.00139,0.00078,119.99257,30.09970,119.99396,30.09892,0.00000,0.00000,0.00159,true,true,false,true
1.50000,119.89430,30.03362,159.42015,119.62684,-0.57985,-0.37316,-0.09959,-0.06526,-0.02222,-0.01323,119.97174,30.08569,119.99396,30.09892,0.00000,0.00000,0.02586,true,true,false,true
1.51000,119.98992,30.05859,159.97649,119.76953,-0.02351,-0.23047,-0.00404,-0.04032,-0.01837,-0.01898,119.97560,30.07994,119.99396,30.09892,0.00000,0.00000,0.02641,true,true,false,true
1.52000,120.07189,30.08844,160.45341,119.94010,0.45341,-0.05990,0.07788,-0.01048,0.00206,-0.01718,119.99602,30.08175,119.99396,30.09892,0.00000,0.00000,0.01730,true,true,false,true
1.53000,120.03033,30.11899,160.21160,120.11467,0.21160,0.11467,0.03636,0.02006,0.00933,-0.00927,120.00330,30.08965,119.99396,30.09892,0.00000,0.00000,0.01316,true,true,false,true
1.54000,119.82578,30.13767,159.02149,120.22141,-0.97851,0.22141,-0.16798,0.03870,-0.02829,0.00090,119.96567,30.09983,119.99396,30.09892,0.00000,0.00000,0.02830,true,true,false,true
1.55000,119.99035,30.04969,159.97899,119.71867,-0.02101,-0.28133,-0.00361,-0.04921,-0.02305,-0.00973,119.97091,30.08919,119.99396,30.09892,0.00000,0.00000,0.02502,true,true,false,true
1.56000,120.09503,30.12849,160.58804,120.16895,0.58804,0.16895,0.10099,0.02955,0.00327,-0.00140,119.99723,30.09753,119.99396,30.09892,0.00000,0.00000,0.00355,true,true,false,true
1.57000,120.10171,30.11689,160.62690,120.10267,0.62690,0.10267,0.10766,0.01795,0.02542,0.00271,120.01938,30.10163,119.99396,30.09892,0.00000,0.00000,0.02556,true,true,false,true
1.58000,120.13711,30.10021,160.83287,120.00735,0.83287,0.00735,0.14300,0.00129,0.05037,0.00241,120.04433,30.10133,119.99396,30.09892,0.00000,0.00000,0.05042,true,true,false,true
1.59000,120.06543,30.13058,160.41582,120.18090,0.41582,0.18090,0.07143,0.03164,0.05484,0.00861,120.04880,30.10753,119.99396,30.09892,0.00000,0.00000,0.05551,true,true,false,true
1.60000,120.02197,30.06685,160.16296,119.81673,0.16296,-0.18327,0.02800,-0.03206,0.04914,-0.00002,120.04310,30.09890,119.99396,30.09892,0.00000,0.00000,0.04914,true,true,false,true
1.61000,120.09384,30.24602,160.58111,120.84055,0.58111,0.84055,0.09974,0.14689,0.05988,0.03115,120.05384,30.13007,119.99396,30.09892,0.00000,0.00000,0.06750,true,true,false,true
1.62000,119.96049,30.12676,159.80526,120.15907,-0.19474,0.15907,-0.03346,0.02783,0.04007,0.03045,120.03403,30.12937,119.99396,30.09892,0.00000,0.00000,0.05033,true,true,false,true
1.63000,120.06546,30.15510,160.41599,120.32101,0.41599,0.32101,0.07146,0.05615,0.04673,0.03590,120.04069,30.13482,119.99396,30.09892,0.00000,0.00000,0.05893,true,true,false,true
1.64000,120.10265,30.15397,160.63237,120.31455,0.63237,0.31455,0.10860,0.05500,0.05986,0.03995,120.05382,30.13888,119.99396,30.09892,0.00000,0.00000,0.07197,true,true,false,true
1.65000,119.97009,30.09471,159.86111,119.97593,-0.13889,-0.02407,-0.02387,-0.00421,0.04210,0.03058,120.03606,30.12951,119.99396,30.09892,0.00000,0.00000,0.05203,true,true,false,true
1.66000,120.05832,29.95552,160.37445,119.18055,0.37445,-0.81945,0.06427,-0.14321,0.04680,-0.00629,120.04076,30.09263,119.99396,30.09892,0.00000,0.00000,0.04722,true,true,false,true
1.67000,120.08672,30.12205,160.53969,120.13215,0.53969,0.13215,0.09270,0.02311,0.05654,-0.00005,120.05050,30.09887,119.99396,30.09892,0.00000,0.00000,0.05654,true,true,false,true
1.68000,120.02426,30.05503,160.17629,119.74918,0.17629,-0.25082,0.03029,-0.04387,0.05097,-0.00935,120.04493,30.08957,119.99396,30.09892,0.00000,0.00000,0.05182,true,true,false,true
1.69000,120.12247,30.09549,160.74769,119.98038,0.74769,-0.01962,0.12839,-0.00343,0.06740,-0.00809,120.06136,30.09083,119.99396,30.09892,0.00000,0.00000,0.06788,true,true,false,true
1.70000,120.12121,30.05275,160.74036,119.73615,0.74036,-0.26385,0.12713,-0.04613,0.08007,-0.01616,120.07403,30.08276,119.99396,30.09892,0.00000,0.00000,0.08169,true,true,false,true
1.71000,120.04112,30.26226,160.27438,120.93335,0.27438,0.93335,0.04709,0.16308,0.07307,0.02187,120.06703,30.12079,119.99396,30.09892,0.00000,0.00000,0.07627,true,true,false,true
1.72000,119.97797,30.07530,159.90696,119.86501,-0.09304,-0.13499,-0.01599,-0.02362,0.05418,0.01222,120.04814,30.11114,119.99396,30.09892,0.00000,0.00000,0.05554,true,true,false,true
1.73000,119.99770,30.15349,160.02175,120.31181,0.02175,0.31181,0.00374,0.05454,0.04347,0.02120,120.03743,30.12012,119.99396,30.09892,0.00000,0.00000,0.04837,true,true,false,true
1.74000,119.98576,30.04642,159.95229,119.69998,-0.04771,-0.30002,-0.00820,-0.05248,0.03251,0.00556,120.02647,30.10449,119.99396,30.09892,0.00000,0.00000,0.03298,true,true,false,true
1.75000,120.01253,30.00731,160.10804,119.47650,0.10804,-0.52350,0.01855,-0.09153,0.02955,-0.01504,120.02351,30.08389,119.99396,30.09892,0.00000,0.00000,0.03315,true,true,false,true
1.76000,119.89015,30.20614,159.39601,120.61267,-0.60399,0.61267,-0.10370,0.10711,0.00128,0.01088,119.99524,30.10980,119.99396,30.09892,0.00000,0.00000,0.01095,true,true,false,true
1.77000,119.98795,30.08638,159.96503,119.92833,-0.03497,-0.07167,-0.00601,-0.01254,-0.00027,0.00591,119.99369,30.10483,119.99396,30.09892,0.00000,0.00000,0.00592,true,true,false,true
1.78000,120.03795,30.08213,160.25594,119.90404,0.25594,-0.09596,0.04397,-0.01679,0.00912,0.00109,120.00308,30.10002,119.99396,30.09892,0.00000,0.00000,0.00918,true,true,false,true
1.79000,120.01431,30.03550,160.11839,119.63758,0.11839,-0.36242,0.02034,-0.06338,0.01150,-0.01259,120.00546,30.08634,119.99396,30.09892,0.00000,0.00000,0.01705,true,true,false,true
1.80000,120.09304,30.07690,160.57646,119.87415,0.57646,-0.12585,0.09901,-0.02201,0.03007,-0.01459,120.02403,30.08434,119.99396,30.09892,0.00000,0.00000,0.03342,true,true,false,true
1.81000,119.99809,30.13200,160.02402,120.18901,0.02402,0.18901,0.00413,0.03307,0.02456,-0.00448,120.01852,30.09445,119.99396,30.09892,0.00000,0.00000,0.02497,true,true,false,true
1.82000,120.02338,30.17397,160.17117,120.42884,0.17117,0.42884,0.02940,0.07499,0.02559,0.01239,120.01955,30.11131,119.99396,30.09892,0.00000,0.00000,0.02843,true,true,false,true
1.83000,119.81666,30.14224,158.96843,120.24753,-1.03157,0.24753,-0.17707,0.04326,-0.01741,0.01894,119.97655,30.11786,119.99396,30.09892,0.00000,0.00000,0.02573,true,true,false,true
1.84000,119.96600,30.03851,159.83732,119.65478,-0.16268,-0.34522,-0.02794,-0.06038,-0.01965,0.00211,119.97431,30.10103,119.99396,30.09892,0.00000,0.00000,0.01976,true,true,false,true
1.85000,120.07838,29.92498,160.49117,119.00604,0.49117,-0.99396,0.08428,-0.17365,0.00240,-0.03518,119.99636,30.06374,119.99396,30.09892,0.00000,0.00000,0.03527,true,true,false,true
1.86000,119.94269,30.18563,159.70170,120.49547,-0.29830,0.49547,-0.05123,0.08664,-0.00898,-0.00934,119.98499,30.08959,119.99396,30.09892,0.00000,0.00000,0.01295,true,true,false,true
1.87000,120.00758,30.22638,160.07924,120.72833,0.07924,0.72833,0.01360,0.12730,-0.00419,0.01965,119.98978,30.11858,119.99396,30.09892,0.00000,0.00000,0.02010,true,true,false,true
1.88000,120.10960,30.12104,160.67281,120.12638,0.67281,0.12638,0.11554,0.02210,0.02122,0.02017,120.01518,30.11910,119.99396,30.09892,0.00000,0.00000,0.02928,true,true,false,true
1.89000,120.18629,30.15874,161.11901,120.34181,1.11901,0.34181,0.19206,0.05973,0.05747,0.02857,120.05143,30.12749,119.99396,30.09892,0.00000,0.00000,0.06418,true,true,false,true
1.90000,119.99673,30.09714,160.01611,119.98981,0.01611,-0.01019,0.00277,-0.00178,0.04586,0.02213,120.03982,30.12105,119.99396,30.09892,0.00000,0.00000,0.05092,true,true,false,true
1.91000,119.92112,30.17850,159.57620,120.45473,-0.42380,0.45473,-0.07279,0.07952,0.02069,0.03430,120.01465,30.13323,119.99396,30.09892,0.00000,0.00000,0.04006,true,true,false,true
1.92000,120.03182,29.97587,160.22027,119.29684,0.22027,-0.70316,0.03781,-0.12291,0.02432,0.00095,120.01828,30.09987,119.99396,30.09892,0.00000,0.00000,0.02434,true,true,false,true
1.93000,120.07771,30.15815,160.48727,120.33844,0.48727,0.33844,0.08370,0.05919,0.03692,0.01331,120.03088,30.11223,119.99396,30.09892,0.00000,0.00000,0.03924,true,true,false,true
1.94000,120.10623,30.09142,160.65320,119.95713,0.65320,-0.04287,0.11218,-0.00750,0.05289,0.00889,120.04685,30.10781,119.99396,30.09892,0.00000,0.00000,0.05363,true,true,false,true
1.95000,120.07145,29.94039,160.45085,119.09410,0.45085,-0.90590,0.07737,-0.15829,0.05808,-0.02658,120.05204,30.07234,119.99396,30.09892,0.00000,0.00000,0.06388,true,true,false,true
1.96000,120.05039,30.11411,160.32831,120.08678,0.32831,0.08678,0.05641,0.01518,0.05773,-0.01772,120.05169,30.08120,119.99396,30.09892,0.00000,0.00000,0.06039,true,true,false,true
1.97000,120.02569,30.04790,160.18461,119.70844,0.18461,-0.29156,0.03171,-0.05100,0.05221,-0.02478,120.04617,30.07414,119.99396,30.09892,0.00000,0.00000,0.05779,true,true,false,true
1.98000,119.92525,30.10562,159.60023,120.03827,-0.39977,0.03827,-0.06868,0.00669,0.02656,-0.01810,120.02052,30.08082,119.99396,30.09892,0.00000,0.00000,0.03214,true,true,false,true
1.99000,120.12648,30.09666,160.77102,119.98707,0.77102,-0.01293,0.13239,-0.00226,0.04901,-0.01474,120.04297,30.08418,119.99396,30.09892,0.00000,0.00000,0.05118,true,true,false,true
2.00000,119.93163,30.01142,159.63735,119.49998,-0.36265,-0.50002,-0.06228,-0.08743,0.02540,-0.03016,120.01936,30.06876,119.99396,30.09892,0.00000,0.00000,0.03943,true,true,false,true
2.01000,119.94312,29.94830,159.70420,119.13930,-0.29580,-0.86070,-0.05077,-0.15041,0.00924,-0.05568,120.00320,30.04325,119.99396,30.09892,0.00000,0.00000,0.05644,true,true,false,true
2.02000,120.11694,30.12487,160.71551,120.14827,0.71551,0.14827,0.12287,0.02592,0.03335,-0.03836,120.02731,30.06056,119.99396,30.09892,0.00000,0.00000,0.05083,true,true,false,true
2.03000,120.01143,30.10419,160.10164,120.03010,0.10164,0.03010,0.01747,0.00527,0.02998,-0.02911,120.02394,30.06982,119.99396,30.09892,0.00000,0.00000,0.04178,true,true,false,true
2.04000,120.18375,30.13164,161.10423,120.18695,1.10423,0.18695,0.18953,0.03267,0.06383,-0.01600,120.05779,30.08292,119.99396,30.09892,0.00000,0.00000,0.06581,true,true,false,true
2.05000,120.06223,30.08446,160.39720,119.91735,0.39720,-0.08265,0.06824,-0.01446,0.06477,-0.01567,120.05873,30.08325,119.99396,30.09892,0.00000,0.00000,0.06663,true,true,false,true
2.06000,120.07940,30.07751,160.49710,119.87764,0.49710,-0.12236,0.08539,-0.02140,0.06914,-0.01689,120.06310,30.08204,119.99396,30.09892,0.00000,0.00000,0.07117,true,true,false,true
2.07000,119.96909,30.15530,159.85530,120.32215,-0.14470,0.32215,-0.02486,0.05635,0.04920,-0.00135,120.04316,30.09757,119.99396,30.09892,0.00000,0.00000,0.04921,true,true,false,true
2.08000,120.01607,30.11201,160.12863,120.07478,0.12863,0.07478,0.02211,0.01308,0.04345,0.00171,120.03741,30.10064,119.99396,30.09892,0.00000,0.00000,0.04348,true,true,false,true
2.09000,119.94507,30.02640,159.71554,119.58558,-0.28446,-0.41442,-0.04886,-0.07247,0.02386,-0.01403,120.01782,30.08490,119.99396,30.09892,0.00000,0.00000,0.02768,true,true,false,true
2.10000,120.00910,30.14265,160.08808,120.24987,0.08808,0.24987,0.01513,0.04371,0.02201,-0.00178,120.01597,30.09715,119.99396,30.09892,0.00000,0.00000,0.02208,true,true,false,true
2.11000,119.95911,30.03779,159.79723,119.65067,-0.20277,-0.34933,-0.03483,-0.06110,0.00995,-0.01436,120.00391,30.08456,119.99396,30.09892,0.00000,0.00000,0.01747,true,true,false,true
2.12000,120.07712,30.00520,160.48383,119.46444,0.48383,-0.53556,0.08308,-0.09364,0.02547,-0.03118,120.01943,30.06774,119.99396,30.09892,0.00000,0.00000,0.04026,true,true,false,true
2.13000,120.10893,29.97618,160.66891,119.29861,0.66891,-0.70139,0.11483,-0.12260,0.04443,-0.05058,120.03839,30.04834,119.99396,30.09892,0.00000,0.00000,0.06732,true,true,false,true
2.14000,120.03077,30.04518,160.21416,119.69290,0.21416,-0.30710,0.03679,-0.05372,0.04281,-0.05125,120.03677,30.04768,119.99396,30.09892,0.00000,0.00000,0.06677,true,true,false,true
2.15000,120.05950,30.02823,160.38132,119.59604,0.38132,-0.40396,0.06549,-0.07065,0.04762,-0.05536,120.04158,30.04356,119.99396,30.09892,0.00000,0.00000,0.07303,true,true,false,true
2.16000,120.06995,30.12587,160.44212,120.15398,0.44212,0.15398,0.07595,0.02693,0.05363,-0.03790,120.04759,30.06102,119.99396,30.09892,0.00000,0.00000,0.06567,true,true,false,true
2.17000,119.95976,30.12540,159.80101,120.15130,-0.19899,0.15130,-0.03419,0.02647,0.03500,-0.02424,120.02896,30.07468,119.99396,30.09892,0.00000,0.00000,0.04257,true,true,false,true
2.18000,120.02804,29.96362,160.19828,119.22684,0.19828,-0.77316,0.03404,-0.13513,0.03479,-0.04777,120.02875,30.05115,119.99396,30.09892,0.00000,0.00000,0.05910,true,true,false,true
2.19000,120.05398,30.13780,160.34920,120.22215,0.34920,0.22215,0.05999,0.03886,0.04014,-0.02939,120.03410,30.06953,119.99396,30.09892,0.00000,0.00000,0.04975,true,true,false,true
2.20000,120.16662,30.20249,161.00456,120.59181,1.00456,0.59181,0.17244,0.10344,0.06821,-0.00121,120.06217,30.09772,119.99396,30.09892,0.00000,0.00000,0.06822,true,true,false,true
2.21000,120.05751,30.18468,160.36974,120.49004,0.36974,0.49004,0.06350,0.08569,0.06721,0.01723,120.06117,30.11615,119.99396,30.09892,0.00000,0.00000,0.06938,true,true,false,true
2.22000,120.08527,30.23339,160.53125,120.76838,0.53125,0.76838,0.09119,0.13429,0.07230,0.04207,120.06626,30.14099,119.99396,30.09892,0.00000,0.00000,0.08365,true,true,false,true
2.23000,120.12838,30.07680,160.78207,119.87358,0.78207,-0.12642,0.13429,-0.02210,0.08545,0.02845,120.07941,30.12738,119.99396,30.09892,0.00000,0.00000,0.09006,true,true,false,true
2.24000,120.02970,30.10264,160.20794,120.02124,0.20794,0.02124,0.03573,0.00372,0.07490,0.02320,120.06886,30.12213,119.99396,30.09892,0.00000,0.00000,0.07841,true,true,false,true
2.25000,120.08171,30.07571,160.51054,119.86735,0.51054,-0.13265,0.08769,-0.02320,0.07762,0.01336,120.07158,30.11228,119.99396,30.09892,0.00000,0.00000,0.07876,true,true,false,true
2.26000,119.91431,30.01945,159.53658,119.54587,-0.46342,-0.45413,-0.07959,-0.07941,0.04426,-0.00633,120.03822,30.09260,119.99396,30.09892,0.00000,0.00000,0.04471,true,true,false,true
2.27000,120.15890,30.04823,160.95965,119.71033,0.95965,-0.28967,0.16474,-0.05063,0.06982,-0.01573,120.06378,30.08320,119.99396,30.09892,0.00000,0.00000,0.07157,true,true,false,true
2.28000,119.90515,30.22096,159.48328,120.69735,-0.51672,0.69735,-0.08871,0.12190,0.03619,0.01347,120.03015,30.11240,119.99396,30.09892,0.00000,0.00000,0.03861,true,true,false,true
2.29000,119.98692,30.02032,159.95903,119.55084,-0.04097,-0.44916,-0.00704,-0.07854,0.02702,-0.00605,120.02098,30.09287,119.99396,30.09892,0.00000,0.00000,0.02769,true,true,false,true
2.30000,120.01985,30.03835,160.15063,119.65387,0.15063,-0.34613,0.02587,-0.06054,0.02677,-0.01761,120.02073,30.08131,119.99396,30.09892,0.00000,0.00000,0.03205,true,true,false,true
2.31000,120.04560,29.84115,160.30045,118.52701,0.30045,-1.47299,0.05151,-0.25714,0.03202,-0.06843,120.02598,30.03049,119.99396,30.09892,0.00000,0.00000,0.07556,true,true,false,true
2.32000,119.95285,30.00967,159.76081,119.48998,-0.23919,-0.51002,-0.04108,-0.08918,0.01651,-0.07283,120.01047,30.02609,119.99396,30.09892,0.00000,0.00000,0.07468,true,true,false,true
2.33000,119.97442,30.14613,159.88631,120.26975,-0.11369,0.26975,-0.01953,0.04719,0.00886,-0.04737,120.00283,30.05155,119.99396,30.09892,0.00000,0.00000,0.04819,true,true,false,true
2.34000,120.07858,30.05295,160.49233,119.73730,0.49233,-0.26270,0.08457,-0.04594,0.02493,-0.04707,120.01889,30.05186,119.99396,30.09892,0.00000,0.00000,0.05326,true,true,false,true
2.35000,120.03459,30.03955,160.23639,119.66073,0.23639,-0.33927,0.04061,-0.05934,0.02825,-0.04967,120.02221,30.04925,119.99396,30.09892,0.00000,0.00000,0.05714,true,true,false,true
2.36000,120.06147,30.08520,160.39278,119.92158,0.39278,-0.07842,0.06748,-0.01372,0.03658,-0.04204,120.03054,30.05688,119.99396,30.09892,0.00000,0.00000,0.05573,true,true,false,true
2.37000,120.06544,30.16708,160.41588,120.38947,0.41588,0.38947,0.07143,0.06811,0.04397,-0.01867,120.03793,30.08025,119.99396,30.09892,0.00000,0.00000,0.04777,true,true,false,true
2.38000,120.05528,30.11743,160.35677,120.10575,0.35677,0.10575,0.06129,0.01850,0.04765,-0.01078,120.04161,30.08814,119.99396,30.09892,0.00000,0.00000,0.04885,true,true,false,true
2.39000,120.08134,30.14411,160.50839,120.25821,0.50839,0.25821,0.08732,0.04516,0.05607,0.00109,120.05003,30.10001,119.99396,30.09892,0.00000,0.00000,0.05608,true,true,false,true
2.40000,120.06694,30.00451,160.42461,119.46050,0.42461,-0.53950,0.07291,-0.09433,0.05964,-0.01916,120.05360,30.07976,119.99396,30.09892,0.00000,0.00000,0.06264,true,true,false,true
2.41000,120.02290,30.08250,160.16837,119.90615,0.16837,-0.09385,0.02893,-0.01642,0.05312,-0.01858,120.04709,30.08035,119.99396,30.09892,0.00000,0.00000,0.05628,true,true,false,true
2.42000,119.95855,30.00912,159.79397,119.48684,-0.20603,-0.51316,-0.03538,-0.08973,0.03435,-0.03367,120.02831,30.06525,119.99396,30.09892,0.00000,0.00000,0.04810,true,true,false,true
2.43000,119.98637,30.08351,159.95583,119.91193,-0.04417,-0.08807,-0.00759,-0.01541,0.02545,-0.02980,120.01941,30.06912,119.99396,30.09892,0.00000,0.00000,0.03919,true,true,false,true
2.44000,119.97349,30.06870,159.88090,119.82730,-0.11910,-0.17270,-0.02047,-0.03021,0.01571,-0.02989,120.00967,30.06904,119.99396,30.09892,0.00000,0.00000,0.03376,true,true,false,true
2.45000,120.16234,30.07341,160.97966,119.85421,0.97966,-0.14579,0.16817,-0.02548,0.04806,-0.02895,120.04202,30.06997,119.99396,30.09892,0.00000,0.00000,0.05610,true,true,false,true
2.46000,120.05151,30.14877,160.33483,120.28484,0.33483,0.28484,0.05752,0.04982,0.05006,-0.01224,120.04403,30.08669,119.99396,30.09892,0.00000,0.00000,0.05154,true,true,false,true
