time_s,target_azimuth_deg,target_elevation_deg,filtered_azimuth_target_deg,filtered_elevation_target_deg,azimuth_deg,elevation_deg,azimuth_motor_pwm,elevation_motor_pwm,roll_filtered_deg,pitch_filtered_deg,qpd_offset_azimuth_deg,qpd_offset_elevation_deg,boresight_error_deg,locked
52.33000,119.83877,29.84772,119.82464,29.88426,119.96993,30.03156,-1.00000,-1.00000,7.91533,1.04995,0.06461,-0.05711,0.41222,true
52.34000,119.90349,29.83687,119.84348,29.87294,120.27881,30.33156,1.00000,1.00000,7.84501,0.96070,0.02478,-0.12721,0.51251,true
52.35000,119.79958,29.99013,119.83299,29.90094,119.96993,30.03156,-1.00000,-1.00000,7.85397,0.88366,-0.06287,0.00574,0.27678,true
52.36000,119.90418,29.99361,119.85000,29.92308,120.27881,30.33156,1.00000,1.00000,7.87008,0.86562,0.15167,-0.07554,0.45835,true
52.37000,119.77815,29.79342,119.83283,29.89210,119.96993,30.03156,-1.00000,-1.00000,7.89546,0.80296,0.00756,-0.11479,0.39316,true
52.38000,119.81879,29.86962,119.82948,29.88673,120.27881,30.33156,1.00000,1.00000,7.94209,0.77182,0.13508,-0.06710,0.47854,true
52.39000,119.84510,29.98714,119.83321,29.91072,119.96993,30.03156,-1.00000,-1.00000,7.97730,0.75888,-0.01434,-0.15260,0.39059,true
52.40000,119.90343,29.86407,119.84999,29.89957,120.27881,30.33156,1.00000,1.00000,7.99589,0.73208,-0.02906,-0.06577,0.43973,true
52.41000,119.87425,29.94827,119.85578,29.91121,120.19667,30.03156,-0.18482,-1.00000,8.00218,0.67143,0.22247,-0.01937,0.37181,true
52.42000,119.87806,29.98643,119.86111,29.92918,119.88778,30.33156,-1.00000,1.00000,7.99678,0.58082,-0.01293,0.00495,0.56298,true
52.43000,119.74637,29.92407,119.83369,29.92796,120.19667,30.03156,1.00000,-1.00000,7.99017,0.48821,0.04925,-0.07099,0.21406,true
52.44000,119.93729,29.76895,119.85844,29.88997,119.88778,30.33156,-1.00000,1.00000,7.95431,0.42984,0.10769,-0.10494,0.75563,true
52.45000,120.03507,29.78966,119.90064,29.86600,120.19667,30.03156,1.00000,-1.00000,7.95141,0.40423,0.05969,-0.08411,0.32433,true
52.46000,119.77611,29.87726,119.87089,29.86869,119.88778,30.33156,-1.00000,1.00000,7.97147,0.34921,0.06356,-0.20069,0.82437,true
52.47000,119.86855,29.94969,119.87033,29.88804,120.19667,30.03156,1.00000,-1.00000,7.99472,0.35096,0.07223,0.01426,0.24723,true
52.48000,119.94431,29.84854,119.88801,29.87861,119.88778,30.33156,-1.00000,1.00000,7.98789,0.25401,0.07798,-0.02302,0.72000,true
52.49000,119.75259,29.85821,119.85565,29.87373,120.19667,30.03156,1.00000,-1.00000,8.00246,0.25595,0.12384,-0.27470,0.48882,true
52.50000,120.00898,29.89587,119.89229,29.87902,119.88778,30.33156,-1.00000,1.00000,8.02738,0.18575,-0.07979,0.05934,0.55521,true
