time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.82000,22.46000,30.00000,162.18790,119.94889,2.18790,-0.05111,0.37502,-0.00892,0.37500,-0.00892,22.45895,30.00002,22.11395,30.00894,2.99996,0.00000,0.34511,false,true,true,false,false,true
0.83000,22.49000,30.00000,162.18790,119.94889,2.18790,-0.05111,0.37502,-0.00892,0.37500,-0.00892,22.48895,30.00002,22.14395,30.00894,3.00000,0.00000,0.34512,false,true,true,false,false,true
0.84000,22.52000,30.00000,162.18790,119.94889,2.18790,-0.05111,0.37502,-0.00892,0.37500,-0.00892,22.51896,30.00002,22.17395,30.00894,3.00003,0.00000,0.34512,false,true,true,false,false,true
0.85000,22.55000,30.00000,162.18790,119.94889,2.18790,-0.05111,0.37502,-0.00892,0.37501,-0.00892,22.54896,30.00002,22.20396,30.00894,3.00005,0.00000,0.34512,false,true,true,false,false,true
0.86000,22.58000,30.00000,162.18790,119.94889,2.18790,-0.05111,0.37502,-0.00892,0.37501,-0.00892,22.57896,30.00002,22.23396,30.00894,3.00007,0.00000,0.34512,false,true,true,false,false,true
0.87000,22.61000,30.00000,162.18789,119.94889,2.18789,-0.05111,0.37502,-0.00892,0.37501,-0.00892,22.60897,30.00002,22.26396,30.00894,3.00008,0.00000,0.34512,false,true,true,false,false,true
0.88000,22.64000,30.00000,162.18789,119.94889,2.18789,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.63897,30.00002,22.29396,30.00894,3.00009,0.00000,0.34513,false,true,true,false,false,true
0.89000,22.67000,30.00000,162.18788,119.94889,2.18788,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.66897,30.00002,22.32396,30.00894,3.00009,0.00000,0.34513,false,true,true,false,false,true
0.90000,22.70000,30.00000,162.18788,119.94889,2.18788,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.69897,30.00002,22.35396,30.00894,3.00010,0.00000,0.34513,false,true,true,false,false,true
0.91000,22.73000,30.00000,162.18787,119.94889,2.18787,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.72897,30.00002,22.38396,30.00894,3.00010,0.00000,0.34513,false,true,true,false,false,true
0.92000,22.76000,30.00000,162.18787,119.94889,2.18787,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.75897,30.00002,22.41396,30.00894,3.00009,0.00000,0.34513,false,true,true,false,false,true
0.93000,22.79000,30.00000,162.18786,119.94889,2.18786,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.78897,30.00002,22.44396,30.00894,3.00009,0.00000,0.34513,false,true,true,false,false,true
0.94000,22.82000,30.00000,162.18786,119.94889,2.18786,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.81897,30.00002,22.47396,30.00894,3.00009,0.00000,0.34513,false,true,true,false,false,true
0.95000,22.85000,30.00000,162.18785,119.94889,2.18785,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.84897,30.00002,22.50396,30.00894,3.00008,0.00000,0.34512,false,true,true,false,false,true
0.96000,22.88000,30.00000,162.18785,119.94889,2.18785,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.87897,30.00002,22.53396,30.00894,3.00008,0.00000,0.34512,false,true,true,false,false,true
0.97000,22.91000,30.00000,162.18784,119.94889,2.18784,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.90897,30.00002,22.56397,30.00894,3.00007,0.00000,0.34512,false,true,true,false,false,true
0.98000,22.94000,30.00000,162.18784,119.94889,2.18784,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.93897,30.00002,22.59397,30.00894,3.00007,0.00000,0.34512,false,true,true,false,false,true
0.99000,22.97000,30.00000,162.18783,119.94889,2.18783,-0.05111,0.37501,-0.00892,0.37501,-0.00892,22.96897,30.00002,22.62397,30.00894,3.00006,0.00000,0.34512,false,true,true,false,false,true
1.00000,23.00000,30.00000,162.18783,119.94889,2.18783,-0.05111,0.37500,-0.00892,0.37501,-0.00892,22.99897,30.00002,22.65397,30.00894,3.00006,0.00000,0.34512,false,true,true,false,false,true
1.01000,23.03000,30.00000,162.18783,119.94889,2.18783,-0.05111,0.37500,-0.00892,0.37501,-0.00892,23.02897,30.00002,22.68397,30.00894,3.00005,0.00000,0.34512,false,true,true,false,false,true
1.02000,23.06000,30.00000,162.18782,119.94889,2.18782,-0.05111,0.37500,-0.00892,0.37501,-0.00892,23.05897,30.00002,22.71397,30.00894,3.00005,0.00000,0.34512,false,true,true,false,false,true
1.03000,23.09000,30.00000,162.18782,119.94889,2.18782,-0.05111,0.37500,-0.00892,0.37501,-0.00892,23.08897,30.00002,22.74397,30.00894,3.00004,0.00000,0.34512,false,true,true,false,false,true
1.04000,23.12000,30.00000,162.18782,119.94889,2.18782,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.11897,30.00002,22.77397,30.00894,3.00004,0.00000,0.34512,false,true,true,false,false,true
1.05000,23.15000,30.00000,162.18782,119.94889,2.18782,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.14897,30.00002,22.80397,30.00894,3.00003,0.00000,0.34512,false,true,true,false,false,true
1.06000,23.18000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.17897,30.00002,22.83397,30.00894,3.00003,0.00000,0.34512,false,true,true,false,false,true
