time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
0.93000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.94000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.95000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.96000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.97000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.98000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
0.99000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.00000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.01000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.02000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.03000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.04000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.05000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.06000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.07000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.08000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.09000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.10000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.11000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.12000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.13000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.14000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.15000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.16000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.17000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.18000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.19000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.20000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.21000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
1.22000,120.00000,30.00000,160.15834,119.94764,0.15834,-0.05236,0.02721,-0.00916,0.02721,-0.00916,119.99999,30.00000,119.97278,30.00916,0.00000,0.00000,0.02871,true,true,true,false,false,true
